actor_id,name,birthYear
nm5076799,Chap Melford,
nm5077169,Stephen Harrington,
nm5077317,Sara Serraiocco,1990
nm5077458,Timothy Banfield,
nm5077481,Jason Caceres,1990
nm5077687,Lee El,
nm5077890,Dennis Delemar,1985
nm5078321,Sha Jin,1983
nm5078699,Ben F. Campbell,
nm5079003,George Bracebridge,
nm5080518,Evan Riley Brown,
nm5080576,Jacqueline Real,
nm5081835,T.J. Gibson,
nm5082721,Chris Wu,
nm5082900,Emma Alvarez,
nm5082903,Aaron Ly,
nm5083566,Rio Uchida,1991
nm5083814,Lorena Iglesias,
nm5084360,Svetlana Anikey,
nm5084364,Michaela Lichvanova,
nm5084738,Dasher Hatfield,
nm5085157,Aleksandra Szczepanowska,
nm5085616,Jack Souza,
nm5085876,Emily Asaro,
nm5086277,Salvatore Esposito,1986
nm5087087,Christopher Coakley,
nm5087168,Tiana Hanson,
nm5088400,Brianna Burke,
nm5089493,Germn Baudino,
nm5089584,Emily Kusche,2002
nm5090093,Matt Helm,
nm5090159,Violetta Beretta,
nm5090373,Brandon Lpez,
nm5090510,Maha Wilson,
nm5092215,Jen Faith Brown,
nm5092406,Son Sung-yoon,1984
nm5092643,Dong Han,1980
nm5092763,Meagan Karimi-Naser,
nm5093125,Valentina Nappi,1990
nm5093327,Markus Dupree,1988
nm5093359,Stacy DeVorzon,
nm5093565,Roya Nikkhah,
nm5093888,Ximena del Solar,
nm5094403,Dylan Playfair,1992
nm5094628,Olivia Culpo,1992
nm5095022,Mariana Fausto,
nm5095171,Antonia Morais,
nm5095839,Sergey Vlasov,1961
nm5095877,Amelia Sargisson,
nm5095907,Yvonne Hays,
nm5096018,Charlotte Taschen,
nm5096775,Marina Prudenskaja,
nm5097020,Badava Gopi,
nm5097125,Nise Davies,
nm5097196,Monique Dismuke,
nm5097655,Dylan Joyce,
nm5098066,Ibrahima Gueye,
nm5098972,Urara Matsubayashi,
nm5099520,Victor Manso,
nm5099690,Alexander Hero,
nm5100026,Marci Diamond,
nm5100354,Blake Webb,
nm5100941,Eric Carter,
nm5101027,Stephen Oates,
nm5101165,Stefan Pescheck,
nm5101222,Elianne Carpes,
nm5102227,Lucas Jaye,
nm5102244,Andre Chiang,
nm5102267,Justin Gerardin,
nm5103219,Brittany Morgan Williams,
nm5103701,Aurora Leonard,
nm5104702,Madalina Craiu,1990
nm5105990,Greg Kriek,
nm5106325,Alireza Mehran,
nm5106873,Sam Wright,
nm5107208,Quentin Q-Nice Finley,
nm5107399,Rucha Inamdar,
nm5108275,David Firestone,
nm5108585,Christie Osterhus,
nm5108955,Rebecca Calienda,
nm5109175,Emma Draper,
nm5109183,Skyler King,
nm5109749,Michel Diercks,1988
nm5109755,Donald Ross Jr.,
nm5110180,Chad Tailor,
nm5110219,Tilman Strauss,1982
nm5110446,Zac Che,1991
nm5112204,Brooke Besikof,
nm5112460,Rod McTaggart,
nm5112473,Ava Justin,
nm5112577,Katie Vincent,
nm5113220,Zeishan Quadri,1983
nm5113774,Yang Mo,
nm5114282,Bethany Geraghty,
nm5114849,Rakul Preet Singh,1990
nm5117177,Kristin McKenzie Rice,1988
nm5117653,Michelle Murphy Akaras,
nm5117966,James Blake Carrington,
nm5118225,Alex Wand,
nm5118914,Thomaz Costa,
nm5119563,Marie-Evelyne Lessard,
nm5119729,Eden Campbell,
nm5119768,Pasquale Greco,
nm5120140,Kristin Cotts,
nm5120378,Annisa Hertami Kusumastuti,
nm5120702,Turgay Atalay,
nm5120886,Michal Louchart,
nm5121455,Josh Eal,
nm5122260,Herbert Nordrum,
nm5122748,Mark Weinman,
nm5123156,Kelvin Harrison Jr.,1994
nm5123567,Gabriel Kamas,
nm5125641,Aaron Greenbaum,
nm5125871,DeRon Horton,1992
nm5125889,Daniella Faircloth,
nm5126227,Daniel J. Harmon,
nm5126835,Richard Summers-Calvert,
nm5127088,Shix Kapyenga,
nm5127189,Holly Greig,1992
nm5127471,Mia Goti,
nm5129039,Samantha Bowen,
nm5129201,Bakyt Mukul,1965
nm5129425,Chuck Duck,
nm5130028,Cordelia Emeh,
nm5130906,Yki Izawa,
nm5131141,Alisha Wainwright,
nm5131254,Aaron Amort,
nm5131296,Natalia de Molina,1989
nm5132024,Samantha Silvestri,
nm5132322,Mirko DAntona,
nm5132478,Benjamin J. Welch,
nm5133542,Gia Toidze,
nm5135176,Tiffany Tatum,1997
nm5135345,Anumol K. Manoharan,1987
nm5135616,Sophie Steer,
nm5135959,Greg Jake Gibbins,
nm5135974,Bavon Diana Landa,
nm5136015,Rich Kordsmeier,
nm5136031,Stella Rabello,
nm5136123,Avinash Dhyani,
nm5136434,Dan Davidson,
nm5136527,Aabid Shamim,
nm5136616,Jonghoon Han,
nm5136679,Kristine Fambrough,
nm5136971,Alyona Konstantinova,1990
nm5137082,Heather Bash,
nm5137121,Natsuki Hanae,1991
nm5137135,Elena Russo Arman,
nm5137850,Marina Nystrm,
nm5138143,Brianna Oppenheimer,
nm5138403,Miguelangelo Hexylvania,
nm5138751,Jelson Bay,
nm5138976,Joshua Patrick Dudley,
nm5139016,Ted Limpert,
nm5139079,Buggy Amplayo,
nm5139100,Gaku Sano,1992
nm5139226,Julia Olson,
nm5139418,Anthony Oberbeck,
nm5139717,Rachel Alexandria Arnold,
nm5139778,Nozomi Band,
nm5140138,Anna Ishii,1998
nm5140520,Amane Okayama,1994
nm5140661,Melissa Malone,1984
nm5141210,Dee Flowered,
nm5141320,Miku,
nm5141860,Reza Baraheni,
nm5141956,Cathy Tidwell,
nm5142128,Michele Weaver,
nm5142819,Steven Sun,1987
nm5144187,Chris Bell,
nm5144935,Ahd Saddik,
nm5145177,Alison Crozier,
nm5145269,George Attallah,
nm5145655,Gabriel Bateman,2004
nm5145754,Ernesto Reyes,
nm5146714,Lulu Bailey,
nm5147711,Georgia Ford,1990
nm5147993,Anisa Rahma,
nm5148257,Michael Austin,
nm5149215,Catherine Foster,
nm5149328,Marlo Mortel,
nm5149985,Adam Weber,
nm5150204,Jacob Perkins,
nm5150626,Kim Jackson Davis,
nm5151325,Gus Zucco,
nm5151952,Shechen Rabjam Rinpoche,
nm5152217,Mert Asker,1990
nm5152696,Kenta Nitta,
nm5153572,Wednesday 13,1976
nm5153701,Christine Ko,
nm5153728,Janella Salvador,1998
nm5154245,Madeline Lupi,
nm5154700,Noah James,1989
nm5154932,Svitlana Shtanko,
nm5155289,Jake Ferretti,
nm5156569,Oleg Metelev,1961
nm5156651,Ese Brodericks,
nm5156655,Shaul Guerrero,1990
nm5156752,Bill Pryor,
nm5156941,Ken Erics,
nm5157126,Madhusudhan Rao,
nm5157662,Lulu Wilson,2005
nm5157741,Trevor OConnell,
nm5158095,Anna Tenta,1977
nm5158381,Ricky Mancini,
nm5159056,Rachael Hewer,
nm5159260,Thagubothu Ramesh,
nm5159909,Leona Lishoy,1991
nm5160069,Isaak Presley,2002
nm5160412,Darryle Jermaine,
nm5160513,Valentin Tomusyak,1983
nm5160730,Justin Armao,
nm5160895,Caleb McLaughlin,2001
nm5161145,Vikramjeet Virk,1984
nm5161289,Tongie Davis,
nm5161501,Alberto Garca Tormo,
nm5161729,Marcus Clemons,
nm5162352,Sarah Fisher,1993
nm5162621,Shyam Fernando,
nm5162969,Joseph Paul Branca,1992
nm5162986,Walter Anaruk,
nm5163043,Uxo Couto,
nm5164914,Evgeniy Serzin,
nm5165067,Lena Love,1982
nm5165313,Samanalee Fonseka,
nm5165565,Troy Fyhn,
nm5166272,Angie Campbell,
nm5166292,Namitha Pramod,1996
nm5166444,Ellie Bamber,1997
nm5166568,Jenny Arzola,
nm5167292,Miles Tagtmeyer,
nm5167823,Sophia Louisa,
nm5168315,Sean Chiplock,1990
nm5168683,Davis Aguila,
nm5168713,Brett Conyers,
nm5168755,Jin Shirasu,1992
nm5169583,Diona Reasonover,1992
nm5169603,Monika Brandl,
nm5170109,Rod Davis,
nm5170256,Oliver Maurer,
nm5170969,Ayami Nakaj,1997
nm5172199,Annie-Sage Whitehurst,
nm5172391,Jugnu Ishiqui,
nm5173208,Irina Egorova,1955
nm5174020,Demetrius Feaster,
nm5174055,Ana Flavia Cavalcanti,
nm5174153,Myles Grier,
nm5174229,Ross Owen Williams,
nm5175285,Julie DeStefano,
nm5176456,Marilynn Hughes,
nm5176503,Trono Hudgins,
nm5177687,Mario Ganss,
nm5178424,Yeong-ju Seo,1998
nm5178472,Caleb Thomas,
nm5178583,Tiana Tuttle,
nm5180777,Francisco DeCun,
nm5181353,Aurlia Poirier,
nm5181461,Svetlana Semusheva,
nm5181640,Wei Bai,
nm5181726,Niko Vitacco,
nm5181796,Anthony Falcon,1988
nm5181988,Jenny Anne Hochberg,
nm5183164,Milica Janevski,1986
nm5184294,Daniel Gan,
nm5184767,Daniel Mart,1999
nm5185017,Luciano Demarco,
nm5187140,Tom Menary,1986
nm5187565,Melcior Casals,
nm5187917,Natalie Martins,
nm5188578,Claire Blennerhassett,
nm5189091,Verbal Ase,
nm5189298,Colin Price,
nm5189387,Vishesh Chachra,1979
nm5189784,Alex Sharp,1989
nm5190112,Mallory Kinney,
nm5190468,Sushii Xhyvette Holder,
nm5190481,Tanushree Chakraborty,1984
nm5190486,Owen Clary,
nm5191197,Amanda K. Morales,
nm5191454,Ryder Monroe,
nm5192842,Vivian Full,
nm5193520,Hiroya Shimizu,1999
nm5194415,Nguyen Thuy Anh,
nm5194649,Kris Caltagirone,
nm5194813,Naveen Chandra,1988
nm5195145,Leila Sykes,
nm5195949,Kane French,
nm5196051,Makenna Guyler,
nm5199559,Robo Shankar,1978
nm5200785,Joshua Brandt,
nm5201082,Lora Burke,
nm5201727,Azadeh Samadi,1979
nm5201899,Pervin Bagdat,
nm5202555,Helen Chhea,
nm5202759,Bohdana Madlova,
nm5203654,Rok-gyeong Kim,
nm5204198,Faith Kelly,
nm5205458,Julien Kang,1982
nm5205596,Keiona Evans,
nm5205877,Mike Baez,
nm5206138,Aris Tyros,
nm5206361,Shirley Marulanda,
nm5207334,Akihiro Blanco,
nm5207695,Stephanie King,
nm5207733,Dakota Sawyer,
nm5210059,Sophia Arguelles,
nm5210516,Antonimar Murphy,
nm5211000,Carl-Petter Eriksson,
nm5211041,Eileen Montgomery,
nm5211193,Max Brown,
nm5211204,Vanessa Leonard,
nm5211370,Justin Briner,1991
nm5211528,Barry Jay Minoff,
nm5211939,Jacob Blizard,
nm5212072,Cleatus Mendis,
nm5212943,Red Fox,1992
nm5213242,Lizzie Freeman,1992
nm5213356,Katie Folger,
nm5213659,Benjamin S. Neal,1993
nm5215586,Lonore Baulac,
nm7754164,Irene Vetere,1999
nm7754860,Nobu Kahi,1986
nm7755028,Hoang Thuy Linh,
nm7755122,Trang Thu,1984
nm7756065,B Tran,
nm7756146,Thang Binh Trinh,
nm7756569,Bob Moses,
nm7756602,Deanna Schaekel,
nm7757118,Guilhem Valay,
nm7757954,Natalie Lauren,
nm7758262,Liming Geng,
nm7760234,Olivia McKevitt,
nm7760595,Vanessa Aleksander,1996
nm7760858,Michael Ochotorena,1977
nm7760927,Rachel Kelvington,
nm7761510,Robert James,
nm7762302,Ramy Ayach,
nm7764720,Ge Chai,
nm7765532,Jason Chacko,
nm7766048,Odysseus Bailer,
nm7767077,Samira Hassanpour,
nm7767211,Sam North,
nm7767401,Andrew Robertson,
nm7767921,Darina Nicov,1981
nm7768495,Juan Jos Videgain,1975
nm7769016,Kaarlo Isaac Barria,
nm7769154,So-hyun Kwon,1994
nm7769320,Caterina Orlando,
nm7769321,Agata Paradiso,
nm7769323,Celeste Francavilla,
nm7769463,Jyotika Jyoti,
nm7770000,Jameson Blake,
nm7770979,Kayli Tran,
nm7773158,Babacar,
nm7774428,Dan Weisgerber,1948
nm7774588,Rebecca Gomez,
nm7774766,Kate Elizabeth Laxton,
nm7775109,Anya McKenna-Bruce,
nm7775736,Erin McMahon,
nm7775934,Alaya F,1997
nm7775944,Dylen Michael Guiry,
nm7777050,Franki Darmawan,
nm7777136,Alex Hormigo,
nm7779146,Mizuki Fukui,
nm7779147,Bug Barnes,
nm7779948,Jordan Chenoz,
nm7780168,Yiannis Photinos,1991
nm7780761,Claudia Maree Mailer,
nm7780805,Lora Thomsen,1984
nm7781965,Jai Raja,
nm7782041,Karen Simpson,
nm7782151,Randy Kalsi,
nm7782387,Christine Jones,
nm7782465,Justin Andrew Davis,
nm7782872,Derek Snow,
nm7782989,Ryan A. Phillips,
nm7783949,Devin Caldarone,
nm7784583,Chris Korkalo,
nm7784584,Lila Korkalo,
nm7784744,Muireann DArcy,
nm7784889,Tom Muehlbauer,
nm7784934,Logan Diemert,
nm7785329,Mara Evoli,1990
nm7785373,Morten Ristorp,
nm7785770,Ethan Cvitanic,
nm7785943,Alaska Leigh,
nm7785962,Shayla McCaffrey,
nm7786308,Harry Gil,
nm7786514,Jimmy Manfredy,1979
nm7786608,Salina Samone,
nm7787089,Shba Cochrane,
nm7787112,Peter Long,
nm7787967,Hellen Lukoma,
nm7788142,Troy D. Williams,
nm7788497,Liz Rainbow,
nm7789511,Michael A. Blank,
nm7790000,Arthur RedCloud,
nm7790985,Jon Callaway,1987
nm7791598,Megan Elizabeth Barker,
nm7792455,Darius Amarfio Jefferson,
nm7792637,Bruce Burrell,
nm7794640,Domenick DeFrank,1996
nm7796669,Disha Patani,1992
nm7796795,Ernest Arfan,
nm7797475,Massimo Di Michele,
nm7797484,Michael Brackney,
nm7797808,Parker Thomas,
nm7799429,Maximilian Winter,
nm7799518,Michelle Parker,
nm7800362,Maurice Rosenthal,1958
nm7800819,Rebekkah Farrell,
nm7801119,Gia Milana,1991
nm7802747,Alex Jarmon,
nm7802988,Hanna Hagen,
nm7803109,Aashay Kulkarni,
nm7803638,James Bryant,
nm7804561,Armin Telimi,
nm7805340,Andre Boyd,
nm7806056,Nicholas Baronzzi,1992
nm7806571,Li-Tung Chang,1983
nm7807050,Jorge Brizuela El Tigre,
nm7807568,Haoran Liu,1997
nm7807623,Ganesh Chandanshive,
nm7807696,Jamila Awad,1991
nm7808003,BTS,
nm7808089,Yash Rohan,
nm7809104,Mike Bredon,
nm7809339,Christian Velky,
nm7809366,Ren Gao,
nm7809528,Verneri Lilja,
nm7809716,Ralf Drexler,1964
nm7809810,Jenny Paris,
nm7810988,Theodora Blasko,
nm7811399,Lottie Tolhurst,
nm7811876,Seth Bisen-Hersh,
nm7812127,Ning Kang,1995
nm7813130,Linxi Li,
nm7813807,Nathan Bronson,
nm7813991,Ashleigh Loeb,
nm7814011,Feroze Khan,1990
nm7814018,Sierra McConell,
nm7816826,Yilin Hao,
nm7816852,Sushant Sahni,
nm7816879,Daniil Muravev,2008
nm7816916,Wang Hong,
nm7816978,Kei-Chan,
nm7817348,Andr Luc Martinez,
nm7817900,Frederick Leonard,
nm7818139,Deniz Altan,1994
nm7818162,Diann Bustamante,
nm7818164,Alfonso Barragan,
nm7818168,Alain Andres,
nm7818781,Evgeniy Sinchukov,1974
nm7819578,Emily Geary,
nm7819700,Vronique Berthoud,
nm7820636,Gregory Diaz IV,
nm7820688,Nina Nishimura,1987
nm7820793,Mike Mancini,1986
nm7821993,Ayumi Kimito,
nm7822037,Iori Kogawa,
nm7822257,Estel Gmez,
nm7822670,Aaron Berjohn,
nm7822783,Anya Alexandria,
nm7822839,Eshanya Maheshwari,1993
nm7823128,Viktor Simon,
nm7823185,Natosha Walker,
nm7823822,Brenna Coates,
nm7823867,Crystal Johnson,
nm7824216,Alex Brookins,
nm7825207,Mike Jimerson,
nm7825322,Dale Dobson,
nm7825339,Michael Simmons,
nm7825417,Raulito Grisanty,1977
nm7825554,Brett Hunt,
nm7825821,Corey J. Feldman,
nm7826102,Marsuvio Snchez,
nm7826275,Sudhanshu Narayan Dash,
nm7826535,Maryna Sofiichuk,
nm7826585,Terri Blakney Beach,
nm7826815,Nikita Abdulov,
nm7827348,Franz Malmsten,
nm7827355,Marta Tortosa,
nm7827669,Andrew Robert Wilson,
nm7827879,Parker Bates,2007
nm7827996,Adria Rae,1996
nm7828133,Jillian Geurts,
nm7828911,Gaspard Martin-Laprade,
nm7829211,Jenya Chaplin,
nm7829340,Matt Richards,
nm7829881,Deedra Ladoucer,
nm7830344,Troy Beecham,
nm7831867,Evelina Bredikyte,
nm7832383,Junchen Guo,1997
nm7832387,Yuchang Peng,1994
nm7833846,Giselle Cidserrano,
nm7833856,Kayson Clark,
nm7834168,Ryan Dougherty,
nm7834171,Martin Diaz-Valdes,
nm7834173,Jacques Eaglehof,
nm7836746,Thamiris Mand,
nm7837226,Sharafudheen,1984
nm7838035,Mahiro Sugiyama,
nm7838225,Janae Dotson,
nm7838967,Anirudh Kasturi,
nm7838969,Rakesh Galebhe,
nm7839051,Homar Kiya,
nm7839112,Brenda Raquel,
nm7839427,Ketan Kava,1995
nm7839711,Liting Jin,
nm7840132,Ai Yamamoto,
nm7840821,Majid Alam Beigi,
nm7840854,Eric Silvera,
nm7842029,Afshin Nakhaee,
nm7842724,Danni Zhong,
nm7843884,Lisa Heath,
nm7845915,Mario Dondero,1928
nm7846519,Ahmed Hammoud,
nm7847448,Rey Lopez Sim,
nm7847591,Wade Fullmer,1957
nm0392714,Eva Holubov,1959
nm0393201,Hong-Anh,
nm0393535,Randeep Hooda,1976
nm0393792,Robin Hooper,
nm0394173,Graham Hopkins,
nm0394670,Keisuke Horibe,1966
nm0394724,Masami Horiuchi,1950
nm0396008,Peter Hosking,1947
nm0396125,Nina Hoss,1975
nm0396136,Robert Hossein,1927
nm0396212,Yukijir Hotaru,1951
nm0396284,Hsiao-Hsien Hou,1947
nm0396558,Nicholas Hoult,1989
nm0396924,Carice van Houten,1976
nm0397034,Andrea Brin Hovig,1973
nm0397110,Andrew Howard,1969
nm0397133,Babe Howard,
nm0398736,Jieh-Wen King,1956
nm0398760,Siu-Lung Leung,1948
nm0398852,Vivian Hsu,1975
nm0398970,Jag Huang,1981
nm0399062,Yi Huang,1977
nm0399088,Patrick Huard,1969
nm0399251,Charles Hubbell,1969
nm0399326,Dave Huber,1967
nm0399624,Maggie Huculak,
nm0399981,Toni Hudson,1960
nm0400328,Daan Hugaert,1949
nm0401031,Randy Hughson,
nm0401132,Jay Huguley,1966
nm0401135,Joon-ho Huh,1964
nm0401176,Ann Hui,1947
nm0401192,Kara Wai,1960
nm0401208,Shiu-Hung Hui,1948
nm0401241,Leticia Huijara,1967
nm0401975,Bill Humphreys,1950
nm0403564,Sherry Hursey,1956
nm0403937,Adam Huss,
nm0404176,Kata Huszrik,1971
nm0404722,Justine Huxley,
nm0404806,Fedja van Hut,1973
nm0404809,Frank Hvam,1970
nm0405281,Tyler Hynes,1986
nm0405402,Krystof Hdek,1982
nm0405418,Ildik Hmori,1947
nm0405729,Olivier Hmon,1950
nm0405812,Klara Hfels,1949
nm0406012,Judith Hoersch,1981
nm0406139,Ulrike Hbschmann,1963
nm0406699,Yoshie Ichige,1950
nm0407030,Hisashi Igawa,1936
nm0407069,Carlos Iglesias,1955
nm0407235,Helena Ignez,1942
nm0407258,Marko Igonda,1974
nm0407348,Daisuke Iijima,
nm0407352,Naoko Iijima,1968
nm0407511,Mansaku Ikeuchi,1972
nm0408284,Michael Imperioli,1966
nm0408303,Vanida Imran,
nm0408309,Celia Imrie,1952
nm0408317,Imuda,1961
nm0408538,Lorenza Indovina,1966
nm0408591,Ralph Ineson,1969
nm0409186,Scott Innes,1966
nm0409370,Pino Insegno,1959
nm0409401,Miquel Insua,1961
nm0409410,Prinya Intachai,1981
nm0409430,Manu Intiraymi,1978
nm0409465,Inuko Inuyama,1965
nm0409508,Angela Ioan,
nm0409779,Adi Irani,1955
nm0409820,Enrique Irazoqui,1944
nm0409854,David Ireland,
nm0410667,Boris Isakovic,1966
nm0410719,Hiroko Isayama,1952
nm0410832,Ysuke Iseya,1976
nm0410856,Rashidi Ishak,
nm0410896,Kei Ishibashi,1978
nm0410907,Akira Ishida,1967
nm0410942,Yuriko Ishida,1969
nm0410959,Ken Ishiguro,1966
nm0411012,La Salle Ishii,1955
nm0411196,Agot Isidro,1966
nm0411290,Ricardo Islas,1969
nm0411581,Maia Morgenstern,1962
nm0411740,Seik It,
nm0412096,Vlad Ivanov,1969
nm0412172,Jure Ivanusic,1973
nm0412238,Terri Ivens,
nm0412382,Judith Ivey,1951
nm0412495,Guillermo Ivn,1981
nm0412690,Miguel Iza,
nm0412850,Eddie Izzard,1962
nm0412885,Violent J,1972
nm0412907,J.D. Williams,1978
nm0412917,Jaaved Jaaferi,1960
nm0414062,Steve Jackson,1970
nm0414130,Victoria Jackson,1959
nm0414213,Judith Jacob,1961
nm0414245,Sou Jacob,
nm0414417,Glenn Jacobs,1967
nm0414683,Anne Marit Jacobsen,1946
nm0415538,Jagadish,1955
nm0415549,Jagathy Sreekumar,1951
nm0415777,Ka-Yan Leung,1949
nm0416551,Hawthorne James,
nm0416625,John James,
nm0416673,Kevin James,1965
nm0417310,Sowcar Janaki,1931
nm0417370,Krystyna Janda,1952
nm0417750,Vjekoslav Jankovic,1969
nm0418315,Elektra Kilbey,
nm0418440,Iva Janzurov,1941
nm0418960,Phillip Jarrett,1959
nm0419650,Jay-Z,1969
nm0419688,Jayaram,1964
nm0419705,W. Jayasiri,
nm0419847,Fayolle Jean,
nm0419894,Lucien Jean-Baptiste,
nm0420091,Jeeva,1952
nm0420156,Juliette Jeffers,
nm0420279,Aaron Jeffery,1970
nm0420321,Susan Jeffrey,
nm0420384,Marc John Jefferies,1990
nm0420507,Zdenko Jelcic,1946
nm0420792,Burgess Jenkins,1973
nm0420955,Richard Jenkins,1947
nm0421063,Caitlyn Jenner,1949
nm0421327,Anthony Jensen,1967
nm0421799,Julia Jentsch,1978
nm0422151,Otto Jespersen,1954
nm0422504,Nenad Jezdic,1972
nm0422623,Philip Keung,1966
nm0422640,Wu Jiang,1967
nm0422659,Gang Jiao,
nm0422849,Doug Stone,1950
nm0424302,Dave Johns,
nm0424559,Bart Johnson,
nm0424647,Brian Johnson,
nm0424819,Corey Johnson,1961
nm0424848,Dakota Johnson,1989
nm0425053,Eric Johnson,1979
nm0425215,Hassan Johnson,
nm0425421,John C. Johnson,
nm0426038,Rebecca Johnson,
nm0427300,Bruno Jonas,1952
nm0427379,Kristoffer Joner,1972
nm0427638,Bridget Jones,1964
nm0428065,Felicity Jones,1983
nm0428121,Gemma Jones,1942
nm0428367,Jeremy Jones,
nm0428402,Joe Jones,
nm0428407,John Jones,1963
nm0428952,O-Lan Jones,
nm0428975,Parnelli Jones,1933
nm0429050,Quentin Jones,
nm0429063,Randy Jones,1952
nm0429069,Rashida Jones,1976
nm0429129,Robbie Jones,1977
nm0429236,Shaw Jones,1969
nm0429550,Freek de Jonge,1944
nm0430482,Jaclyn Jose,1964
nm0430485,Lal Jose,1966
nm0430493,Nanding Josef,
nm0430803,Mohan Joshi,1945
nm0430817,Sharman Joshi,1979
nm0431221,Samuel Jouy,
nm0431242,Asja Jovanovic,1956
nm0431778,John Juback,
nm0432399,Grard Jumel,1956
nm0432425,Jun Hu,1968
nm0432510,Andr Jung,1953
nm0432550,Jun-ho Jeong,1970
nm0432601,Jung Woo-sung,1973
nm0432636,Andrea Jungert,
nm0433392,Jyotika,1978
nm0433697,Bodil Jrgensen,1961
nm0433893,K.S. Ravikumar,1958
nm0434223,Jane Kaczmarek,1955
nm0434318,Kader Khan,1937
nm0434444,Hakeem Kae-Kazim,
nm0434593,Kyko Kagawa,1931
nm0434840,Heather Jocelyn Blair,
nm0434978,Sirous Kahvarinegad,
nm0435074,Khalil Kain,1964
nm0435200,Oldrich Kaiser,1955
nm0435358,Yumi Kakazu,1973
nm0435493,Marla Eaton,
nm0435582,Marvin Kalb,1930
nm0435586,Werner Kalb,1958
nm0435766,lle Kaljuste,1957
nm0436047,Jaromr Kallista,1939
nm0436078,Debi Kalman,1954
nm0436315,Salih Kalyon,1946
nm0436329,Chao-Chun Chin,1951
nm0436345,Miki Kam,1955
nm0436442,Ivn Kamars,1972
nm0436548,Gordana Kamenarovic,1958
nm0436549,Kazuya Kamenashi,1986
nm0436555,Yefim Kamenetsky,1935
nm0437053,Kanakalatha,1960
nm0437446,Susy Kane,1978
nm0437630,Kar-Ying Law,1947
nm0437799,Felipe Kannenberg,
nm0438052,Roman Kan,
nm0438463,Anil Kapoor,1956
nm0438465,Annu Kapoor,1956
nm0438632,Ram Kapoor,1973
nm0438689,Karyofyllia Karabeti,1957
nm0438814,Meglena Karalambova,1943
nm0438905,Mirjana Karanovic,1957
nm0439287,Farida Krim,
nm0439292,Nilli Karim,1974
nm0439307,Babak Karimi,1960
nm0439313,Nosratollah Karimi,1924
nm0439409,Tnu Kark,1947
nm0439781,Richard Karn,1956
nm0439834,Rano Karno,1960
nm0439878,Tomasz Karolak,1971
nm0440286,Claudia Karvan,1972
nm0440351,Alex Karzis,
nm0440514,Linda Kash,1967
nm0440604,Anurag Kashyap,1972
nm0440723,Gary Kasper,1958
nm0440761,Bartek Kasprzykowski,1977
nm0440815,Csongor Kassai,1972
nm0440927,Kostas Kastanas,1943
nm0440929,Eleni Kastani,
nm0441085,George Katt,
nm0441128,Dimitris Katalifos,1954
nm0441161,Reiko Kataoka,1971
nm0441225,Ana Alexander,
nm0441287,Branka Katic,1970
nm0441377,Masaya Kat,1963
nm0441421,Prudence Katomeni,
nm0441592,Chris Kattan,1970
nm0441751,Joshua Keller Katz,
nm0442207,Lloyd Kaufman,1945
nm0442479,Satish Kaushik,1956
nm0442622,Rick Kavanian,1971
nm0442660,Kavitha,
nm0442799,Maiko Kawakami,1966
nm0442933,Ayako Kawasumi,1976
nm0443120,Lisa Kay,1971
nm0443275,Christine DiTillio,
nm0443339,Lenny Kaye,
nm0443356,Matthew Kaye,1974
nm0443690,Dainius Kazlauskas,1971
nm0443855,Glen Keane,1954
nm0444593,Jrme Keen,
nm0444791,Stephen Keep Mills,1947
nm0444940,Jack Kehler,1946
nm0445291,Robert Keith,
nm0445484,Joseph Kell,1960
nm0445715,Marthe Keller,1945
nm0446228,Brian Kelly,
nm0446622,Colson Baker,1990
nm0446658,Matthew Kelly,1950
nm0447037,David Kelsey,
